step,reward,critic_loss,actor_loss,q_mean,logp_mean,sigma_mean,tau_mean,act_sat_frac,n_abort,abort_force_mean,success
191400,-0.0348,0.1885,-74.2186,73.4121,-4.0420,0.1995,0.1020,0.0007,0,0.0000,0.0000
191600,-0.0369,0.4657,-74.1347,73.3277,-4.0510,0.1993,0.1029,0.0026,0,0.0000,0.0000
191800,-0.0340,0.1342,-74.1274,73.3236,-4.0274,0.1994,0.1020,0.0046,0,0.0000,0.0000
192000,-0.0341,0.5653,-74.1301,73.3232,-4.0409,0.1995,0.1015,0.0013,0,0.0000,0.0000
192200,-0.0361,0.5791,-74.1289,73.3225,-4.0409,0.1995,0.1017,0.0013,0,0.0000,0.0000
192400,-0.0342,0.7294,-74.0969,73.2900,-4.0457,0.1994,0.1020,0.0039,0,0.0000,0.0000
192600,-0.0526,0.1733,-74.2799,73.4700,-4.0629,0.1993,0.1027,0.0007,0,0.0000,0.0000
192800,-0.0384,0.4737,-74.2133,73.4037,-4.0597,0.1993,0.1028,0.0007,0,0.0000,0.0000
193000,-0.0390,0.4721,-74.2300,73.4221,-4.0457,0.1996,0.1012,0.0039,0,0.0000,0.0000
193200,-0.0354,0.3721,-74.1831,73.3748,-4.0551,0.1993,0.1023,0.0020,0,0.0000,0.0000
193400,-0.0358,0.2515,-74.2668,73.4613,-4.0451,0.1990,0.1042,0.0026,0,0.0000,0.0000
193600,-0.0336,0.7398,-74.1369,73.3255,-4.0641,0.1997,0.1010,0.0033,0,0.0000,0.0000
193800,-0.0339,0.5879,-74.1017,73.3017,-4.0190,0.1990,0.1037,0.0026,0,0.0000,0.0000
194000,-0.5205,0.8866,-74.2043,73.3955,-4.0581,0.1992,0.1032,0.0020,0,0.0000,0.0000
194200,-0.0346,0.5170,-74.1405,73.3370,-4.0318,0.1993,0.1023,0.0033,0,0.0000,0.0000
194400,-0.0356,0.6103,-74.1581,73.3496,-4.0524,0.1995,0.1018,0.0013,0,0.0000,0.0000
194600,-0.2935,0.7044,-74.1959,73.3899,-4.0367,0.1996,0.1016,0.0020,0,0.0000,0.0000
194800,-0.0404,0.2227,-74.1893,73.3808,-4.0534,0.1994,0.1022,0.0046,0,0.0000,0.0000
195000,-0.0349,0.2241,-74.1770,73.3722,-4.0287,0.1997,0.1013,0.0020,0,0.0000,0.0000
195200,-0.0567,0.5001,-74.2645,73.4539,-4.0615,0.1995,0.1017,0.0013,0,0.0000,0.0000
195400,-0.0383,0.4522,-74.1774,73.3714,-4.0365,0.1996,0.1012,0.0026,0,0.0000,0.0000
195600,-0.0360,0.1248,-74.2100,73.4004,-4.0629,0.1992,0.1029,0.0020,0,0.0000,0.0000
195800,-0.0286,0.2298,-74.2160,73.4095,-4.0429,0.1993,0.1022,0.0026,0,0.0000,0.0000
196000,-0.0340,0.1420,-74.2524,73.4453,-4.0437,0.1996,0.1016,0.0039,0,0.0000,0.0000
196200,-0.0376,0.5724,-74.1715,73.3651,-4.0420,0.1995,0.1019,0.0007,0,0.0000,0.0000
196400,-0.0319,0.3448,-74.1684,73.3597,-4.0548,0.1995,0.1021,0.0013,0,0.0000,0.0000
196600,-0.0346,0.3926,-74.1396,73.3294,-4.0595,0.1996,0.1016,0.0026,0,0.0000,0.0000
196800,-0.0345,0.1787,-74.2126,73.4084,-4.0331,0.1993,0.1020,0.0007,0,0.0000,0.0000
197000,-0.0323,0.2356,-74.2142,73.4061,-4.0470,0.1997,0.1013,0.0033,0,0.0000,0.0000
197200,-0.0342,0.1675,-74.1898,73.3833,-4.0409,0.1996,0.1014,0.0020,0,0.0000,0.0000
197400,-0.0345,0.8029,-74.2168,73.4044,-4.0754,0.1993,0.1025,0.0039,0,0.0000,0.0000
197600,-0.0342,0.1607,-74.1372,73.3337,-4.0262,0.1994,0.1018,0.0059,0,0.0000,0.0000
197800,-0.0347,0.3828,-74.1893,73.3829,-4.0382,0.1996,0.1012,0.0000,0,0.0000,0.0000
198000,-0.0395,0.2313,-74.2013,73.3999,-4.0109,0.1998,0.1006,0.0033,0,0.0000,0.0000
198200,-0.0335,0.4743,-74.2062,73.4034,-4.0209,0.1997,0.1010,0.0026,0,0.0000,0.0000
198400,-0.0331,0.4822,-74.1694,73.3593,-4.0590,0.1996,0.1013,0.0020,0,0.0000,0.0000
198600,-0.0331,0.1657,-74.2543,73.4498,-4.0343,0.1994,0.1019,0.0033,0,0.0000,0.0000
198800,-0.0356,0.3016,-74.2338,73.4263,-4.0476,0.1995,0.1017,0.0013,0,0.0000,0.0000
199000,-0.0362,0.3609,-74.3512,73.5433,-4.0455,0.1997,0.1010,0.0020,0,0.0000,0.0000
199200,-0.0399,0.3370,-74.1604,73.3522,-4.0512,0.1994,0.1021,0.0020,0,0.0000,0.0000
199400,-0.0341,0.7578,-74.2151,73.4078,-4.0415,0.1997,0.1010,0.0039,0,0.0000,0.0000
199600,-0.0347,0.1283,-74.2086,73.3960,-4.0742,0.1995,0.1016,0.0020,0,0.0000,0.0000
199800,-0.0349,0.2153,-74.2493,73.4402,-4.0551,0.1995,0.1015,0.0046,0,0.0000,0.0000
200000,-0.0332,0.0972,-74.1656,73.3630,-4.0341,0.1988,0.1046,0.0007,0,0.0000,0.0000
200200,-0.0340,0.3091,-74.2166,73.4123,-4.0371,0.1991,0.1035,0.0046,0,0.0000,0.0000
200400,-0.0334,0.2815,-74.2020,73.3964,-4.0320,0.1997,0.1009,0.0052,0,0.0000,0.0000
200600,-0.0352,0.5589,-74.1323,73.3295,-4.0205,0.1997,0.1009,0.0020,0,0.0000,0.0000
200800,-0.0349,0.3769,-74.2625,73.4522,-4.0588,0.1995,0.1017,0.0046,0,0.0000,0.0000
201000,-0.0346,0.3422,-74.2611,73.4529,-4.0492,0.1996,0.1016,0.0020,0,0.0000,0.0000
201200,-0.0359,0.5525,-74.2097,73.4058,-4.0278,0.1996,0.1016,0.0039,0,0.0000,0.0000
201400,-0.0349,0.2192,-74.1548,73.3466,-4.0543,0.1993,0.1029,0.0007,0,0.0000,0.0000
201600,-0.4959,0.1924,-74.2632,73.4547,-4.0514,0.1995,0.1020,0.0052,0,0.0000,0.0000
201800,-0.0333,0.1917,-74.2697,73.4577,-4.0685,0.1995,0.1019,0.0033,0,0.0000,0.0000
202000,-0.0388,0.0916,-74.2133,73.4035,-4.0582,0.1996,0.1013,0.0046,0,0.0000,0.0000
202200,-0.2061,0.3712,-74.2205,73.4132,-4.0471,0.1994,0.1024,0.0020,0,0.0000,0.0000
202400,-0.0331,0.2278,-74.2649,73.4550,-4.0608,0.1994,0.1023,0.0007,0,0.0000,0.0000
202600,-0.0347,0.0697,-74.1537,73.3424,-4.0658,0.1995,0.1018,0.0033,0,0.0000,0.0000
202800,-0.0432,0.3293,-74.1989,73.3920,-4.0400,0.1997,0.1013,0.0033,0,0.0000,0.0000
203000,-0.0352,0.6123,-74.1899,73.3840,-4.0392,0.1994,0.1017,0.0033,0,0.0000,0.0000
203200,-0.0355,0.4382,-74.2593,73.4518,-4.0513,0.1994,0.1024,0.0039,0,0.0000,0.0000
203400,-0.0307,0.2067,-74.1926,73.3850,-4.0478,0.1994,0.1020,0.0013,0,0.0000,0.0000
203600,-0.0354,0.2095,-74.1820,73.3733,-4.0517,0.1995,0.1015,0.0020,0,0.0000,0.0000
203800,-0.0344,0.1890,-74.2463,73.4390,-4.0532,0.1991,0.1035,0.0020,0,0.0000,0.0000
204000,-0.0321,0.6152,-74.2076,73.4005,-4.0445,0.1995,0.1020,0.0020,0,0.0000,0.0000
204200,-0.0344,0.5193,-74.2266,73.4169,-4.0545,0.1996,0.1011,0.0013,0,0.0000,0.0000
204400,-0.0340,0.3612,-74.2169,73.4116,-4.0411,0.1992,0.1028,0.0026,0,0.0000,0.0000
204600,-0.0330,0.1843,-74.1572,73.3546,-4.0307,0.1991,0.1034,0.0000,0,0.0000,0.0000
204800,-0.0337,0.8158,-74.1634,73.3537,-4.0553,0.1997,0.1010,0.0007,0,0.0000,0.0000
205000,-0.0338,0.2828,-74.1307,73.3196,-4.0640,0.1996,0.1016,0.0020,0,0.0000,0.0000
205200,-0.0367,0.5520,-74.3037,73.5001,-4.0295,0.1994,0.1021,0.0026,0,0.0000,0.0000
205400,-0.0348,0.1103,-74.2495,73.4453,-4.0321,0.1993,0.1024,0.0020,0,0.0000,0.0000
205600,-0.0353,0.4368,-74.2005,73.3964,-4.0306,0.1994,0.1022,0.0013,0,0.0000,0.0000
205800,-0.0344,0.0700,-74.2722,73.4650,-4.0465,0.1995,0.1019,0.0013,0,0.0000,0.0000
206000,-0.0346,0.0590,-74.3308,73.5246,-4.0393,0.1996,0.1016,0.0033,0,0.0000,0.0000
206200,-0.0410,0.2319,-74.2522,73.4414,-4.0603,0.1997,0.1010,0.0026,0,0.0000,0.0000
206400,-0.0404,0.1888,-74.2788,73.4749,-4.0283,0.1995,0.1019,0.0013,0,0.0000,0.0000
206600,-0.0343,0.6482,-74.2327,73.4292,-4.0285,0.1994,0.1022,0.0026,0,0.0000,0.0000
206800,-0.0390,0.2481,-74.1735,73.3655,-4.0471,0.1996,0.1012,0.0039,0,0.0000,0.0000
207000,-0.0402,0.3174,-74.2025,73.4005,-4.0295,0.1990,0.1037,0.0020,0,0.0000,0.0000
207200,-0.0348,0.2360,-74.2644,73.4551,-4.0542,0.1996,0.1016,0.0026,0,0.0000,0.0000
207400,-0.0344,0.1648,-74.2986,73.4940,-4.0349,0.1994,0.1023,0.0013,0,0.0000,0.0000
207600,-0.0393,0.2206,-74.2432,73.4327,-4.0559,0.1997,0.1009,0.0026,0,0.0000,0.0000
207800,-0.0353,0.2123,-74.1786,73.3761,-4.0191,0.1996,0.1013,0.0026,0,0.0000,0.0000
208000,-0.0342,0.3046,-74.1906,73.3809,-4.0580,0.1994,0.1022,0.0033,0,0.0000,0.0000
208200,-0.0333,0.3617,-74.2936,73.4896,-4.0256,0.1997,0.1015,0.0020,0,0.0000,0.0000
208400,-0.0345,0.0664,-74.2844,73.4769,-4.0477,0.1994,0.1021,0.0026,0,0.0000,0.0000
208600,-0.5894,0.1758,-74.1998,73.3953,-4.0312,0.1995,0.1015,0.0052,0,0.0000,0.0000
208800,-0.0391,0.3783,-74.2647,73.4573,-4.0436,0.1996,0.1012,0.0033,0,0.0000,0.0000
209000,-0.0343,0.1960,-74.2579,73.4514,-4.0391,0.1996,0.1017,0.0026,0,0.0000,0.0000
209200,-0.4518,0.7282,-74.1717,73.3692,-4.0180,0.1997,0.1009,0.0013,0,0.0000,0.0000
209400,-0.0350,0.4686,-74.2231,73.4174,-4.0363,0.1996,0.1013,0.0013,0,0.0000,0.0000
209600,-0.0361,0.4085,-74.1339,73.3310,-4.0337,0.1989,0.1042,0.0020,0,0.0000,0.0000
209800,-0.1070,0.3560,-74.2314,73.4245,-4.0452,0.1994,0.1021,0.0020,0,0.0000,0.0000
210000,-0.0335,0.4602,-74.3015,73.4897,-4.0692,0.1994,0.1019,0.0026,0,0.0000,0.0000
210200,-0.0384,0.1433,-74.2151,73.4045,-4.0596,0.1996,0.1014,0.0013,0,0.0000,0.0000
210400,-0.0420,0.1502,-74.2345,73.4321,-4.0223,0.1995,0.1021,0.0013,0,0.0000,0.0000
210600,-0.0349,0.3619,-74.2006,73.3906,-4.0622,0.1992,0.1025,0.0013,0,0.0000,0.0000
210800,-0.0420,0.6787,-74.1394,73.3341,-4.0424,0.1991,0.1034,0.0007,0,0.0000,0.0000
211000,-0.0313,0.2794,-74.2056,73.3971,-4.0516,0.1995,0.1019,0.0013,0,0.0000,0.0000
211200,-0.0431,0.4704,-74.1900,73.3783,-4.0656,0.1996,0.1013,0.0020,0,0.0000,0.0000
211400,-0.0352,0.2894,-74.2136,73.4071,-4.0408,0.1995,0.1015,0.0020,0,0.0000,0.0000
211600,-0.0320,0.4548,-74.2185,73.4112,-4.0444,0.1995,0.1014,0.0039,0,0.0000,0.0000
211800,-0.0363,0.3886,-74.2678,73.4590,-4.0488,0.1998,0.1010,0.0020,0,0.0000,0.0000
212000,-0.0382,0.3428,-74.1924,73.3839,-4.0480,0.1997,0.1009,0.0033,0,0.0000,0.0000
212200,-0.0329,0.3019,-74.3320,73.5207,-4.0608,0.1997,0.1011,0.0026,0,0.0000,0.0000
212400,-0.0340,0.2211,-74.2074,73.4020,-4.0345,0.1995,0.1021,0.0026,0,0.0000,0.0000
212600,-0.0376,0.2721,-74.3125,73.5085,-4.0386,0.1990,0.1042,0.0033,0,0.0000,0.0000
212800,-0.0343,0.3600,-74.2326,73.4246,-4.0440,0.1999,0.1004,0.0007,0,0.0000,0.0000
213000,-0.0341,0.4584,-74.2237,73.4213,-4.0304,0.1991,0.1032,0.0020,0,0.0000,0.0000
213200,-0.0364,0.1901,-74.3119,73.5059,-4.0449,0.1991,0.1032,0.0020,0,0.0000,0.0000
213400,-0.0338,0.3218,-74.2120,73.4003,-4.0651,0.1997,0.1013,0.0046,0,0.0000,0.0000
213600,-0.0347,0.0671,-74.2924,73.4823,-4.0567,0.1997,0.1010,0.0007,0,0.0000,0.0000
213800,-0.0352,0.1526,-74.2566,73.4518,-4.0335,0.1995,0.1017,0.0039,0,0.0000,0.0000
214000,-0.0332,0.1435,-74.3678,73.5600,-4.0518,0.1994,0.1023,0.0020,0,0.0000,0.0000
214200,-0.0346,0.3213,-74.1880,73.3769,-4.0653,0.1995,0.1021,0.0046,0,0.0000,0.0000
214400,-0.0345,0.5697,-74.1526,73.3493,-4.0307,0.1993,0.1029,0.0039,0,0.0000,0.0000
214600,-0.0338,0.2688,-74.2675,73.4560,-4.0656,0.1995,0.1020,0.0039,0,0.0000,0.0000
214800,-0.0342,0.3606,-74.2764,73.4723,-4.0257,0.1996,0.1014,0.0007,0,0.0000,0.0000
215000,-0.0382,0.2560,-74.2517,73.4416,-4.0613,0.1994,0.1020,0.0013,0,0.0000,0.0000
215200,-0.0409,0.8682,-74.1717,73.3666,-4.0391,0.1993,0.1029,0.0007,0,0.0000,0.0000
215400,-0.0386,0.1980,-74.2461,73.4375,-4.0475,0.1997,0.1009,0.0046,0,0.0000,0.0000
